 time            v(s1)           v(s2)           i(vmeas)        v(s1b)          v(s2b)          i(vmeas1)      
 1.62011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.62911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.63911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.64911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.65911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.66911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.67911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.68911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69011600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69111600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69211600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69311600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69411600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69511600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69611600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69711600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69811600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.69911600e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.70000000e-06  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00 
 1.70001000e-06  1.40000000e+00  1.50000000e+00 -5.50581342e-07  1.50000000e+00  1.40000000e+00  5.42969264e-07 
 1.70003000e-06  1.20000000e+00  1.50000000e+00 -1.77301581e-06  1.50000000e+00  1.20000000e+00  1.74850293e-06 
 1.70007000e-06  8.00000000e-01  1.50000000e+00 -5.74474676e-06  1.50000000e+00  8.00000000e-01  5.66530612e-06 
 1.70010000e-06  5.00000000e-01  1.50000000e+00 -1.18897958e-05  1.50000000e+00  5.00000000e-01  1.17252714e-05 
 1.70010800e-06  5.00000000e-01  1.50000000e+00 -1.18898180e-05  1.50000000e+00  5.00000000e-01  1.17252496e-05 
 1.70012400e-06  5.00000000e-01  1.50000000e+00 -1.18898624e-05  1.50000000e+00  5.00000000e-01  1.17252059e-05 
 1.70015600e-06  5.00000000e-01  1.50000000e+00 -1.18899512e-05  1.50000000e+00  5.00000000e-01  1.17251185e-05 
 1.70022000e-06  5.00000000e-01  1.50000000e+00 -1.18901288e-05  1.50000000e+00  5.00000000e-01  1.17249436e-05 
 1.70034800e-06  5.00000000e-01  1.50000000e+00 -1.18904840e-05  1.50000000e+00  5.00000000e-01  1.17245940e-05 
 1.70060400e-06  5.00000000e-01  1.50000000e+00 -1.18911945e-05  1.50000000e+00  5.00000000e-01  1.17238947e-05 
 1.70111600e-06  5.00000000e-01  1.50000000e+00 -1.18926154e-05  1.50000000e+00  5.00000000e-01  1.17224962e-05 
 1.70211600e-06  5.00000000e-01  1.50000000e+00 -1.18953912e-05  1.50000000e+00  5.00000000e-01  1.17197653e-05 
 1.70311600e-06  5.00000000e-01  1.50000000e+00 -1.18981679e-05  1.50000000e+00  5.00000000e-01  1.17170353e-05 
 1.70411600e-06  5.00000000e-01  1.50000000e+00 -1.19009453e-05  1.50000000e+00  5.00000000e-01  1.17143060e-05 
 1.70511600e-06  5.00000000e-01  1.50000000e+00 -1.19037235e-05  1.50000000e+00  5.00000000e-01  1.17115774e-05 
 1.70611600e-06  5.00000000e-01  1.50000000e+00 -1.19065023e-05  1.50000000e+00  5.00000000e-01  1.17088496e-05 
 1.70711600e-06  5.00000000e-01  1.50000000e+00 -1.19092820e-05  1.50000000e+00  5.00000000e-01  1.17061224e-05 
 1.70811600e-06  5.00000000e-01  1.50000000e+00 -1.19120623e-05  1.50000000e+00  5.00000000e-01  1.17033960e-05 
 1.70911600e-06  5.00000000e-01  1.50000000e+00 -1.19148434e-05  1.50000000e+00  5.00000000e-01  1.17006703e-05 
 1.71000000e-06  5.00000000e-01  1.50000000e+00 -1.19173025e-05  1.50000000e+00  5.00000000e-01  1.16982614e-05 
 1.71001000e-06  5.00000000e-01  1.40000000e+00 -9.39059197e-06  1.40000000e+00  5.00000000e-01  9.21795893e-06 
 1.71003000e-06  5.00000000e-01  1.20000000e+00 -5.75808854e-06  1.20000000e+00  5.00000000e-01  5.65220552e-06 
 1.71007000e-06  5.00000000e-01  8.00000000e-01 -1.77713870e-06  8.00000000e-01  5.00000000e-01  1.74445459e-06 
 1.71010000e-06  5.00000000e-01  5.00000000e-01 -5.79096958e-18  5.00000000e-01  5.00000000e-01  5.68466348e-18 
 1.71010800e-06  5.00000000e-01  5.00000000e-01 -2.28839364e-22  5.00000000e-01  5.00000000e-01  2.25375744e-22 
 1.71012400e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71015600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71022000e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71034800e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71060400e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.71911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.72911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.73911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.74911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.75911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.76911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.77911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.78911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79011600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79111600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79211600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79311600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79411600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79511600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79611600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79711600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79811600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.79911600e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.80000000e-06  5.00000000e-01  5.00000000e-01  0.00000000e+00  5.00000000e-01  5.00000000e-01  0.00000000e+00 
 1.80001000e-06  5.50000000e-01  5.50000000e-01  0.00000000e+00  5.50000000e-01  5.50000000e-01  0.00000000e+00 
 1.80003000e-06  6.50000000e-01  6.50000000e-01  0.00000000e+00  6.50000000e-01  6.50000000e-01  0.00000000e+00 
 1.80007000e-06  8.50000000e-01  8.50000000e-01  0.00000000e+00  8.50000000e-01  8.50000000e-01  0.00000000e+00 
 1.80010000e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80010800e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80012400e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80015600e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80022000e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80034800e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80060400e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80111600e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80211600e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.80311600e-06  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00 
